state,stateabbr,countyfips,county,total_population,model1_drive_time_min,model1_avg_distance,model1_desert_pop_pct,model1_pharm_desert
Montana,MT,30111,Yellowstone,165666.0,8.109044338206592,2.1242447125730703,12.644718892228942,0.0
Nebraska,NE,31001,Adams,31541.0,7.529900742948331,2.5206201370343444,23.176183380362065,0.0
Nebraska,NE,31003,Antelope,6315.0,27.439661599366584,11.89614665836612,100.0,1.0
Nebraska,NE,31005,Arthur,439.0,70.82600000000001,30.871851838372844,100.0,1.0
Nebraska,NE,31007,Banner,645.0,46.646,20.332165750549905,100.0,1.0
Nebraska,NE,31009,Blaine,467.0,93.515,40.76158429993144,100.0,1.0
Nebraska,NE,31011,Boone,5228.0,33.98970524100994,14.75490220831062,100.0,1.0
Nebraska,NE,31013,Box Butte,10845.0,31.0432489626556,14.882961084177886,100.0,1.0
Nebraska,NE,31015,Boyd,1882.0,64.63566666666667,28.173623021763778,100.0,1.0
Nebraska,NE,31017,Brown,2887.0,45.302666666666674,19.74678289517876,100.0,1.0
Nebraska,NE,31019,Buffalo,49594.0,10.905507722708393,3.888644452197026,27.098036052748316,0.0
Nebraska,NE,31021,Burt,6503.0,29.71624255471833,12.822602249314563,100.0,1.0
Nebraska,NE,31023,Butler,7997.0,27.85431849443541,11.24554436129637,100.0,1.0
Nebraska,NE,31025,Cass,26022.0,29.554454102938536,8.800922241454439,100.0,1.0
Nebraska,NE,31027,Cedar,8483.0,26.22086643875988,11.43648463147962,100.0,1.0
Nebraska,NE,31029,Chase,3707.0,69.62400000000001,30.34789248031647,100.0,1.0
Nebraska,NE,31031,Cherry,5801.0,76.91119215077862,38.53010165033209,100.0,1.0
Nebraska,NE,31033,Cheyenne,9428.0,5.723475427803705,2.559299387996072,0.0,0.0
Nebraska,NE,31035,Clay,6193.0,37.36227331933904,16.416849225388436,100.0,1.0
Nebraska,NE,31037,Colfax,10681.0,35.902167275223924,16.27294160969551,100.0,1.0
Nebraska,NE,31039,Cuming,8882.0,21.30592516700443,9.420516781126883,100.0,1.0
Nebraska,NE,31041,Custer,10788.0,27.11839998146088,13.4076875150974,62.43047830923248,1.0
Nebraska,NE,31043,Dakota,20124.0,8.352192622407738,2.9353479867864385,14.475253428741802,0.0
Nebraska,NE,31045,Dawes,8685.0,39.0234518134715,18.858100282736213,100.0,1.0
Nebraska,NE,31047,Dawson,26378.0,20.07050871938737,7.993623191489819,85.52202593069983,1.0
Nebraska,NE,31049,Deuel,1770.0,28.206666666666667,12.294877282964654,100.0,1.0
Nebraska,NE,31051,Dixon,5682.0,26.22639246744104,9.514757603363416,100.0,1.0
Nebraska,NE,31053,Dodge,36565.0,8.73464241761247,3.549354430553929,20.216053603172437,0.0
Nebraska,NE,31055,Douglas,565739.0,3.427118275388474,1.0089094111326131,0.5810099710290434,0.0
Nebraska,NE,31057,Dundy,1928.0,47.263666666666666,20.60147353122149,100.0,1.0
Nebraska,NE,31059,Fillmore,5542.0,27.76128220858896,12.12491300050296,100.0,1.0
Nebraska,NE,31061,Franklin,2970.0,42.9294,16.424624105732384,100.0,1.0
Nebraska,NE,31063,Frontier,2636.0,43.769,19.07809568526373,100.0,1.0
Nebraska,NE,31065,Furnas,4712.0,35.028,15.268260580333711,100.0,1.0
Nebraska,NE,31067,Gage,25169.0,11.499966532904232,4.054909152986951,20.49346418212881,0.0
Nebraska,NE,31069,Garden,1916.0,43.686,19.041958466667072,100.0,1.0
Nebraska,NE,31071,Garfield,2081.0,27.051666666666662,11.79138444951744,100.0,1.0
Nebraska,NE,31073,Gosper,2001.0,45.013666666666666,14.949135654002802,100.0,1.0
Nebraska,NE,31075,Grant,691.0,127.11833333333334,55.40887249420931,100.0,1.0
Nebraska,NE,31077,Greeley,2361.0,52.510333333333335,22.8883043803792,100.0,1.0
Nebraska,NE,31079,Hall,61338.0,7.480877982110057,2.994560002231056,13.287032508396102,0.0
Nebraska,NE,31081,Hamilton,9219.0,28.26246505405503,11.104261079666962,100.0,1.0
Nebraska,NE,31083,Harlan,3380.0,35.101,15.299905514196103,100.0,1.0
Nebraska,NE,31085,Hayes,889.0,67.64,29.48326866623572,100.0,1.0
Nebraska,NE,31087,Hitchcock,2788.0,43.999,19.17833680881965,100.0,1.0
Nebraska,NE,31089,Holt,10123.0,43.88474684711383,19.032436738058387,100.0,1.0
Nebraska,NE,31091,Hooker,741.0,142.46399999999997,62.09778755806445,100.0,1.0
Nebraska,NE,31093,Howard,6428.0,34.09419166148102,12.853750193128176,100.0,1.0
Nebraska,NE,31095,Jefferson,7102.0,20.07961250352013,8.607167944085047,100.0,1.0
Nebraska,NE,31097,Johnson,5118.0,19.992724371499285,7.622380466607078,35.59984368894099,0.0
Nebraska,NE,31099,Kearney,6588.0,27.38976077717061,10.254304338539304,100.0,1.0
Nebraska,NE,31101,Keith,8048.0,4.365621893638171,1.5896952377703573,0.0,0.0
Nebraska,NE,31103,Keya Paha,875.0,56.93000000000001,24.81487846083019,100.0,1.0
Nebraska,NE,31105,Kimball,3576.0,55.309,24.10826737900352,100.0,1.0
Nebraska,NE,31107,Knox,8400.0,32.461014126984125,12.529369637205944,100.0,1.0
Nebraska,NE,31109,Lancaster,315976.0,4.619178037783461,1.350498549386396,5.69568574828468,0.0
Nebraska,NE,31111,Lincoln,35042.0,12.363983296234997,4.926506188425907,29.99828776896296,0.0
Nebraska,NE,31113,Logan,896.0,65.68599999999999,28.63160150053906,100.0,1.0
Nebraska,NE,31115,Loup,690.0,57.03966666666667,24.862680365578143,100.0,1.0
Nebraska,NE,31117,Mcpherson,420.0,72.91699999999999,31.78349641375356,100.0,1.0
Nebraska,NE,31119,Madison,35023.0,9.421538312918177,3.2538293160530825,25.074950746652203,0.0
